uid,latitude,longitude,date,split
ekiu,35.66847531,-79.2332731,24/05/2016,train
eklg,38.8121,-121.774,08/01/2019,train
ekmt,35.69,-78.12,03/09/2020,test
eknd,34.95,-79.08546576,25/05/2021,test
ekoi,36.15071,-78.85954358,01/09/2015,train
ekot,42.27144,-109.4346,27/08/2017,train
ekqc,47.31062,-121.2989,17/07/2017,train
ekqi,35.595,-105.681666,18/09/2019,train
ekra,38.1602,-121.206,06/01/2016,train
ekrd,34.942,-120.557,17/01/2019,test
ekrs,35.64430918,-79.27815907,22/08/2019,train
ekrt,35.89877947,-79.06808698,20/09/2016,train
ekse,35.90548771,-79.12177634,17/10/2019,train
eksk,35.8895867,-78.99451267,03/02/2020,train
ekta,36.7085,-121.749,30/04/2014,test
ektc,35.61133,-78.98382451,15/09/2016,train
ekue,35.72567027,-79.12703966,12/08/2014,train
ekux,36.14,-79.06939974,23/06/2021,train
ekvc,38.1526,-121.501,28/02/2017,train
ekvi,35.794,-79.01269906,24/03/2015,train
ekvs,35.89483528,-79.03651962,06/05/2015,train
ekwi,38.50599116,-95.70822548,10/09/2018,test
ekwk,36.7962,-121.782,19/09/2018,test
ekwm,35.70381961,-79.16762489,15/07/2014,train
ekxf,39.1853,-121.704,17/07/2019,train
ekym,35.5065,-79.0953031,14/09/2016,train
ekzs,35.74,-79.88,13/09/2017,test
elas,37.5477,-121.085,09/06/2015,train
elbk,41.843527,-78.957332,03/06/2015,train
elcc,43.83012559,-70.91540632,02/08/2017,test
elco,38.76881669,-75.19656666,13/02/2019,train
eldp,37.2486,-120.851,22/09/2015,train
elej,35.63448836,-79.29640018,10/06/2015,train
elhk,35.64981842,-79.26792625,10/08/2016,train
elho,38.6726,-121.625,23/01/2020,train
elhu,35.67,-79.05041713,10/09/2020,train
elhz,41.55087787,-86.36162603,13/08/2019,train
elin,35.61,-78.9982411,15/06/2021,train
elje,40.418115,-76.592919,21/06/2018,train
eljy,35.0164,-120.586,26/03/2013,test
elle,36.7723,-121.788,19/01/2016,test
ello,34.6721,-120.492,16/01/2019,test
elmm,38.0455,-121.469,20/06/2017,train
elnw,35.67760415,-79.21631727,19/02/2019,train
elnz,39.3092,-121.595,29/11/2017,train
eloa,43.443333,-77.438333,11/04/2018,test
eloi,35.98,-78.80759415,13/06/2019,train
elpi,37.2141,-120.561,12/07/2016,train
elpz,35.51,-79.09273254,24/06/2017,train
elqe,35.62476,-78.71512914,31/08/2016,train
elqi,42.92186,-102.0378,15/06/2017,train
elsf,35.63355685,-79.29813036,09/09/2015,train
elsk,43.89,-82.056667,09/08/2016,train
elso,36.1606,-79.09762649,18/05/2015,train
elsp,35.68836,-78.70220392,15/09/2016,train
elva,36.115,-78.91099588,19/09/2013,train
elwz,37.2953,-120.85,13/06/2017,train
elxw,38.55916665,-75.57333336,20/08/2020,train
elyl,37.4125,-120.759,15/10/2013,train
elzd,35.98,-78.80709703,29/05/2019,train
embi,35.63661754,-79.29244547,27/01/2016,train
emdf,35.65892064,-79.25101986,17/06/2021,train
emdq,38.1156,-121.494,28/04/2020,train
emga,39.61525,-84.96614444,14/05/2019,test
emgh,34.6721,-120.492,29/05/2013,test
emgt,35.27816,-79.04408959,20/07/2015,train
emha,37.48693,-84.67911,07/06/2017,train
emhj,34.85,-78.83,14/03/2019,test
emhn,35.65,-78.68878158,13/09/2021,train
emhz,35.6550349,-79.25823721,23/06/2014,train
emio,35.71624867,-79.14453926,09/07/2013,train
emjg,35.7199215,-79.13771738,24/06/2013,train
emku,34.941,-79.10153177,25/07/2016,test
emmg,35.68854279,-79.19599994,15/07/2020,train
emmn,35.6572173,-79.25418363,04/06/2013,train
emoe,35.62959126,-79.30549601,08/10/2014,train
emqf,37.2764,-120.954,13/10/2020,train
emqp,37.7705,-121.292,08/10/2013,train
emqu,35.79,-79.02644169,11/07/2018,train
emro,36.00756,-78.96940792,12/08/2013,train
emsq,41.891667,-83.196667,11/08/2018,test
emss,39.82640667,-95.52873464,16/09/2019,test
emtd,41.946667,-83.045,03/04/2016,test
emte,36.039,-79.08773971,25/09/2013,train
emtm,35.63116153,-79.30257941,07/07/2015,train
emud,38.307,-121.794,26/12/2017,train
emyf,38.2996,-121.383,21/05/2019,train
emyp,37.3204,-120.983,13/04/2021,train
emzv,35.86315748,-78.78298653,25/08/2014,train
emzx,37.1366,-120.762,11/04/2017,train
enae,35.68337954,-79.20559012,12/10/2015,train
enav,35.98,-78.81877943,26/02/2020,train
enaw,35.885363,-78.96070826,22/03/2018,train
enbg,38.79041665,-75.16345,19/09/2018,train
encv,41.18277,-80.759996,06/12/2018,test
eneb,35.89356196,-79.02632859,08/10/2014,train
enez,37.6399,-121.78,14/03/2017,train
enfc,39.907,-95.904,03/08/2015,test
enfw,37.8189,-121.358,02/12/2019,train
engd,36.54,-79.06574163,19/09/2019,test
engm,36.9634,-121.491,28/04/2020,test
enib,35.69511661,-79.18378977,24/05/2016,train
enjx,35.51,-79.09357291,22/08/2017,train
enkp,39.794631,-79.368053,26/08/2013,test
enlf,35.51,-79.09461103,19/07/2018,train
enlz,38.1156,-121.494,21/03/2017,train
enng,36.42,-79.07730916,18/09/2019,test
enqo,36.03,-78.69176432,09/12/2020,train
enqr,48.558833,-86.381117,26/08/2014,test
ensd,35.67470315,-79.22170556,15/07/2020,train
ensq,36.9044,-121.75,29/04/2020,test
ensu,37.5368,-121.049,11/02/2020,train
entk,37.4542,-120.608,09/07/2019,train
enve,35.7039793,-79.16732828,13/08/2014,train
envh,35.976,-78.75291054,01/12/2015,train
enwi,35.88,-79.12357929,12/08/2014,train
enxa,35.64494793,-79.27697266,11/06/2019,train
enxh,35.89412098,-79.0308027,11/02/2015,train
enyn,38.48312168,-75.12969166,08/12/2020,train
enzc,41.286751,-80.428082,21/06/2017,test
enzw,41.10361,-76.66064,24/06/2021,test
eobk,35.98,-78.7844779,14/12/2017,train
eobs,35.87129433,-78.84810973,18/10/2018,train
eocj,36.9893,-121.533,17/03/2020,test
eocm,35.73386,-79.07889105,17/09/2015,train
eodb,37.3609,-120.549,05/12/2017,train
eofr,36.028,-78.716,13/04/2016,train
eohm,35.2469,-120.682,18/12/2013,test
eohw,38.1602,-121.206,05/02/2019,train
eoiw,37.3204,-120.983,11/08/2020,train
eojr,35.74686,-79.07913822,17/09/2015,train
eokv,39.82369,-75.64429,05/09/2017,train
eolp,40.40575,-76.08039,29/09/2021,train
eool,37.2486,-120.851,11/05/2021,train
eopm,35.435,-78.86103495,23/07/2014,train
eoqh,40.22953,-77.28103,21/07/2021,train
eoqz,39.1766,-122.189,20/08/2014,train
eorz,35.64239292,-79.28171831,13/08/2020,train
eotj,39.16522,-96.91105,28/08/2017,train
eoui,36.532781,-105.236671,29/10/2015,train
eoum,38.1156,-121.494,21/05/2013,train
eovu,35.91117108,-79.16726316,27/06/2013,train
eowb,35.70938208,-79.1572932,31/08/2016,train
eowq,41.890646,-78.925275,17/07/2013,train
eoxa,33.4779,-117.142,07/09/2017,test
eoxd,41.949194,-79.89322,23/04/2013,test
eoyi,41.17599,-105.24508,21/07/2021,test
eozh,34.941,-79.1012846,25/07/2016,test
eozn,37.9674,-121.464,02/04/2013,train
eozy,39.02235564,-86.48165556,06/08/2018,train
epah,35.79,-79.03479602,19/11/2020,train
epay,35.794,-79.01645604,24/09/2015,train
epaz,37.8717,-121.526,09/06/2021,train
epbl,48.558833,-86.381117,18/08/2013,test
epbu,35.66043768,-79.24820213,15/07/2020,train
epck,35.7164882,-79.14409435,07/05/2013,train
epdt,36.8754,-121.561,11/01/2017,test
epej,35.71427919,-79.14819737,11/05/2016,train
epfg,35.2,-79.10504158,25/07/2018,train
epfx,27.84219,-81.50928,18/08/2017,test
epgt,36.42,-79.07636992,21/06/2019,test
epij,35.68260771,-79.2070237,24/05/2016,train
epir,39.6242,-122.197,22/05/2019,test
epjc,36.13,-79.11077591,27/05/2020,train
epjz,35.6617418,-79.24577987,14/11/2019,train
epkd,35.66179503,-79.245681,14/11/2019,train
epkj,41.55087787,-86.36162603,02/08/2021,train
eplr,35.742,-79.23760617,18/10/2016,train
epnk,39.1635,-122.916,16/07/2014,test
epqf,36.05,-76.7,27/04/2021,test
epqq,36.346,-79.112951,01/07/2019,test
epqz,37.2583,-120.475,20/02/2013,train
eprv,36.9044,-121.75,03/12/2014,test
eprz,36.21,-76.73,15/12/2021,test
eptj,48.437167,-87.0985,18/08/2013,test
eptl,35.63997099,-79.2862168,21/08/2017,train
epts,34.94,-79.10370686,24/08/2021,test
epuh,35.67539513,-79.22042028,03/02/2020,train
epvi,41.309434,-80.461686,03/01/2016,test
epvx,36.028,-78.716,24/04/2013,train
epww,39.3992,-99.42481,13/08/2018,train
epxf,37.0062,-120.6,09/07/2013,test
epxg,35.45,-83.94,26/06/2019,test
epyf,38.40071608,-94.6545508,03/09/2019,test
epzf,36.13,-79.06895484,15/09/2021,train
epzn,41.10705,-74.89077,12/09/2017,train
epzt,41.80665,-76.66048,11/08/2020,test
eqac,35.65106931,-79.26560286,17/02/2016,train
eqag,37.8717,-121.526,21/06/2016,train
eqaw,35.44,-78.87271736,20/05/2019,train
eqcg,37.7475,-97.26444,12/06/2015,train
eqcp,35.67906796,-79.21359841,11/04/2018,train
eqcs,35.69261483,-79.18843655,18/10/2017,train
eqdu,35.65788267,-79.25294779,13/03/2013,train
eqdz,41.377266,-72.313622,02/07/2019,test
eqeu,35.6963675,-79.18146638,24/08/2015,train
eqgg,38.2996,-121.383,16/07/2019,train
eqgn,36.11,-78.90304191,07/06/2018,train
eqgt,43.2967,-79.008,10/04/2018,train
eqgy,35.66874146,-79.23277876,06/04/2016,train
eqhm,35.49,-79.06326994,02/08/2021,train
eqhv,35.04,-79.12026722,30/07/2014,test
eqjd,37.1366,-120.762,12/09/2017,train
eqjj,35.8583437,-78.74445944,09/07/2018,train
eqkm,35.1245,-120.569,27/09/2017,test
eqku,35.70134445,-79.17222224,23/04/2013,train
eqkz,41.697351,-80.100017,22/09/2017,test
eqmc,34.63,-78.58,10/06/2020,test
eqmt,35.79,-79.03168168,03/02/2020,train
eqmu,36.1529,-119.317,11/01/2016,test
eqmx,36.35,-79.11393968,20/11/2019,test
eqmz,41.43988,-75.21219,08/09/2020,train
eqqm,35.71236293,-79.15175661,11/05/2016,train
eqrq,35.89418309,-79.03129983,11/02/2015,train
eqrv,35.8748969,-78.87694291,22/10/2020,train
eqsf,35.67060449,-79.22931838,22/06/2015,train
eqtl,32.7836,-117.104,18/09/2013,test
eqto,42.733333,-87.416667,03/08/2015,train
eqtp,37.3169,-120.742,09/04/2013,train
eqts,36.7962,-121.782,14/05/2019,test
eque,37.2486,-120.851,13/01/2015,train
equk,32.9044,-117.223,02/03/2015,test
equl,35.87707087,-78.89434224,02/12/2021,train
equo,38.36472,-97.10194,22/06/2015,train
equp,35.86089035,-78.76484151,04/09/2013,train
eqvb,34.0181,-117.369,22/08/2018,test
eqxg,37.2486,-120.851,09/09/2014,train
eqxz,37.80796,-94.20671,15/06/2017,train
eqyb,34.4069,-119.517,21/04/2021,test
eqyi,35.568,-121.064,09/09/2015,test
eqza,32.9991,-117.206,02/05/2013,test
eqzh,35.63339716,-79.29842697,24/09/2015,train
eqzt,33.4742,-117.138,18/09/2013,test
eqzz,35.88368594,-78.94728592,18/04/2017,train
erat,35.68577486,-79.20114107,25/11/2014,train
erax,38.2743,-121.674,05/02/2019,train
erbp,36.06,-78.76,10/03/2021,train
erdj,40.978767,-81.162664,22/07/2015,test
erdq,41.286751,-80.428082,01/07/2015,test
erdx,35.47727,-78.88862532,29/07/2016,train
erec,41.80308,-77.19483,28/07/2021,test
erei,35.66858177,-79.23307536,09/05/2016,train
eret,35.742,-79.23586624,10/08/2016,train
erfl,46.993333,-85.1645,24/08/2014,test
ergz,36.01,-78.95996257,12/06/2018,train
erhb,39.6375,-95.457,30/07/2018,test
eric,39.07775,-96.9059,13/07/2015,train
erjs,35.61133,-78.97885327,22/07/2016,train
erlf,35.55,-78.02,11/07/2019,test
ermj,35.91166799,-79.17124015,21/08/2013,train
ermx,36.37,-78.84711549,28/05/2019,test
ernv,35.90138823,-79.08896618,20/09/2017,train
erog,37.0062,-120.6,09/05/2017,test
erot,36.03,-78.70096111,22/07/2021,train
erph,35.51,-79.09382008,22/08/2017,train
erpt,37.9718,-121.374,19/12/2018,train
errc,37.5138,-121.16,13/05/2014,train
errq,35.64276553,-79.28102624,10/06/2020,train
errr,32.6505,-117.063,10/10/2013,test
ersq,35.4265,-118.832,17/09/2019,test
ertg,46.649615,-90.23201,18/04/2016,test
ertx,35.98,-78.84338706,14/12/2021,train
eruk,37.1145,-120.89,11/08/2020,train
ervf,45.08147,-94.81726,24/07/2017,train
ervg,41.726667,-83.15,01/04/2013,test
erwt,35.68428444,-79.20390936,07/07/2015,train
eryj,38.66283,-85.79005,11/08/2017,train
erze,38.37611,-97.07583,17/07/2017,train
erzs,35.02,-83.77,26/09/2019,test
esav,41.39249,-75.3607,28/08/2019,train
esci,36.9599,-121.535,27/01/2021,test
esdj,35.976,-78.71438345,13/06/2013,train
esdm,36.15,-79.10687063,19/08/2020,train
esdu,34.73475,-77.44025,22/07/2013,test
esdy,37.8817,-121.249,18/08/2021,train
esgq,35.794,-79.01146322,25/11/2014,train
esic,40.8041,-77.17744,08/08/2018,test
esir,40.38382,-76.0402,19/08/2019,train
esly,48.344033,-87.8225,16/04/2013,test
eslz,37.8717,-121.526,08/12/2015,train
esnp,35.5513,-119.088,07/01/2020,test
esod,44.851794,-93.541609,03/06/2013,train
esoh,41.88879,-105.72759,08/08/2018,test
esoi,35.89042523,-79.00122384,10/06/2020,train
esow,34.941,-79.10237215,22/09/2016,test
espe,38.2408,-121.152,18/02/2016,train
essj,39.02235564,-86.48165556,09/08/2021,train
estg,37.9792,-121.57,16/08/2016,train
estu,35.976,-78.76235589,09/08/2016,train
estx,35.48,-76.82,15/12/2021,test
esuc,38.1156,-121.494,17/05/2016,train
esud,35.66940683,-79.23154291,24/09/2015,train
eswi,35.69045904,-79.1924407,16/05/2019,train
eswq,35.98,-78.77030987,28/03/2017,train
eswv,40.80458,-77.1804,02/08/2021,test
esxl,35.83646,-78.9763,27/01/2015,train
esyj,35.65274603,-79.26248853,22/06/2015,train
esyl,36.346,-79.11285213,01/07/2019,test
esyw,42.027378,-78.967089,02/09/2013,train
eszd,41.63864,-80.31198,08/07/2021,test
esze,35.64247277,-79.28157001,15/07/2020,train
eszp,35.7,-79.03909676,10/06/2020,train
etal,35.02,-83.79,24/07/2019,test
etap,39.21155,-97.00559,21/08/2017,train
etau,35.91424569,-79.19187079,25/08/2014,train
etbo,35.68,-79.1097378,08/09/2021,train
etbx,40.921798,-79.276664,27/08/2019,test
etci,40.38837,-76.08808,28/10/2020,train
etcm,38.1602,-121.206,28/04/2020,train
etdm,35.573,-78.93610063,22/07/2013,train
etdx,37.72797,-97.82922,11/07/2016,train
etec,43.466667,-82,11/08/2017,train
eteg,36.028,-78.716,12/11/2014,train
etei,40.968788,-81.119867,07/10/2020,test
etek,35.976,-78.71413489,13/06/2013,train
etfx,35.70153075,-79.1718762,13/03/2013,train
etfz,38.70782502,-75.08086667,14/08/2018,train
etgh,35.71699388,-79.14315511,30/07/2018,train
etgt,35.79,-79.02565074,11/04/2018,train
ethh,38.52056665,-75.0635,14/07/2020,train
etiy,35.66568,-79.04750053,26/06/2015,train
etly,38.1156,-121.494,16/07/2019,train
etmk,41.798303,-72.428591,14/07/2015,test
etob,39.16191,-106.6667,23/07/2017,train
etoc,35.0228,-120.586,15/01/2019,test
etpe,37.5138,-121.16,10/02/2015,train
etrn,35.86666688,-78.81107402,09/05/2016,train
etsi,35.65436,-79.00917782,13/07/2016,train
etsk,37.7705,-121.292,18/07/2017,train
etsv,35.6418074,-79.28280586,17/03/2021,train
ettp,35.71044667,-79.15531585,08/06/2016,train
ettz,39.8055,-76.05611,07/08/2019,train
etud,39.40175435,-99.31704176,30/07/2018,train
etvt,34.446,-119.876,12/12/2014,test
etvz,41.39704,-75.3617,28/08/2019,train
etwe,41.819467,-72.423353,21/10/2021,test
etwi,35.69524969,-79.1835426,09/05/2016,train
etwj,35.65402354,-79.2601157,08/10/2014,train
etwv,35.60595,-78.98805006,25/05/2016,train
etxf,36.6568,-121.614,26/03/2013,test
etxl,35.90387277,-79.10885113,19/03/2019,train
etxs,41.946667,-83.045,20/04/2019,test
etzb,36.03,-78.70543523,18/11/2021,train
etzx,33.5693,-111.5241,30/08/2017,test
eubj,39.07868,-96.886523,26/08/2020,train
eubw,37.2141,-120.561,09/06/2015,train
eucr,35.69564891,-79.18280109,07/12/2015,train
eucx,38.51301083,-95.70121672,30/08/2021,test
eudi,35.71600914,-79.14498416,12/08/2013,train
eufd,35.70805135,-79.1597649,08/06/2016,train
eufi,45.516667,-83.416667,08/08/2017,train
eufr,45.45,-82.915,06/08/2013,train
eufu,36.115,-78.90751602,19/06/2013,train
eugm,34.9454,-120.417,12/12/2017,test
euhb,45.7416,-97.2664,16/06/2017,test
euig,35.72183776,-79.13415814,07/05/2018,train
eujz,36.03,-78.72,24/01/2018,train
euky,34.446,-119.876,16/01/2019,test
eulg,38.307,-121.794,15/06/2016,train
eulj,35.64607,-79.02210304,08/06/2016,train
eumu,39.16522,-96.91105,31/07/2017,train
eung,35.64968535,-79.26817342,20/09/2016,train
eunj,35.83646,-78.9763,27/01/2016,train
eurf,39.1766,-122.189,21/02/2018,train
eurq,41.632492,-80.440413,22/06/2016,test
eutt,37.2616,-120.906,29/01/2021,train
euve,37.3204,-120.983,14/05/2019,train
euwe,35.65,-78.68505315,15/06/2021,train
euwz,35.7092224,-79.15758981,15/09/2016,train
euxf,37.0062,-120.6,14/06/2016,test
euxi,35.87648079,-78.88961956,09/09/2021,train
euxk,47.59802,-93.40415,08/08/2017,train
euxl,35.86676005,-78.8118197,24/05/2016,train
euxm,39.79219,-99.97105,05/07/2017,train
euyv,36.9818,-120.221,13/09/2016,test
euyx,46.8612,-88.84717,19/07/2017,test
euzi,37.4312,-120.995,14/07/2020,train
euzj,35.34306,-103.44917,14/07/2016,test
evaj,39.93722,-77.44972,06/08/2019,train
evbb,35.70802473,-79.15981433,22/06/2016,train
evbn,35.69104457,-79.19135315,06/12/2018,train
evcy,35.63706999,-79.29160509,12/10/2015,train
evem,41.424144,-73.206937,16/07/2018,train
evep,44.847993,-93.476318,04/01/2013,train
evfp,33.3985,-117.262,02/03/2015,test
evgk,38.04772,-97.20234,14/09/2015,train
evgr,35.573,-78.93485782,22/07/2013,train
evgu,38.307,-121.794,16/09/2014,train
evif,39.21155,-97.00559,31/07/2017,train
eviq,42.43,-81.205,05/04/2016,test
evjb,40.703968,-80.29305,03/09/2013,test
evjs,35.91126425,-79.16800885,10/07/2013,train
evjx,34.4069,-119.517,23/09/2019,test
evkc,35.65133546,-79.26510852,07/12/2015,train
evkk,35.70267518,-79.16975054,15/07/2014,train
evlo,35.68987352,-79.19352825,22/08/2019,train
evme,39.7533,-121.971,15/03/2018,test
evmm,35.66719781,-79.23564592,13/12/2016,train
evmz,35.794,-79.00904096,19/05/2014,train
evoa,35.66429681,-79.24103422,11/07/2018,train
evpa,46.77485,-86.554033,22/04/2017,test
evps,35.47745,-76.81692,16/04/2013,test
evpw,40.02689,-76.51652,17/08/2017,train
evrl,41.10031,-75.45989,09/05/2017,train
evsf,44.54843,-123.3458,22/08/2017,train
evtq,35.68391183,-79.20460144,06/08/2015,train
evvp,35.98,-78.83294746,20/04/2021,train
evwj,36.8905,-121.801,19/01/2016,test
evwx,35.44,-78.87396017,17/07/2019,train
evyc,38.89896739,-96.85786055,19/07/2021,train
evzn,35.2469,-120.682,30/05/2013,test
ewad,39.74693889,-87.07598056,14/06/2021,train
ewak,36.03,-78.67361931,20/11/2019,train
ewaq,37.2141,-120.561,14/07/2015,train
ewbm,37.4583,-120.967,09/05/2017,train
ewbv,35.69248176,-79.18868372,15/11/2017,train
ewcd,38.5901,-121.731,23/11/2018,train
ewce,34.6766,-120.553,17/12/2013,test
ewcg,37.8189,-121.358,08/01/2019,train
ewee,38.4572,-122.63,06/02/2015,test
ewfp,35.87772306,-78.89956204,30/12/2014,train
ewft,39.08031907,-86.43086667,27/07/2020,train
ewge,35.89812728,-79.06286718,21/06/2016,train
ewgk,35.28,-79.04488053,09/06/2021,train
ewhq,35.64005083,-79.28606849,21/08/2017,train
ewip,35.66152888,-79.24617534,09/01/2020,train
ewkt,40.47921,-75.26735,29/07/2021,train
ewkx,37.8189,-121.358,20/01/2015,train
ewlr,40.77949407,-85.63747222,29/07/2019,train
ewly,35.66259347,-79.24419799,02/07/2019,train
ewme,36.03,-78.69797837,28/06/2021,train
ewmg,35.62695641,-79.31038997,12/10/2015,train
ewmn,39.16522,-96.91105,04/08/2014,train
ewod,37.3609,-120.549,09/02/2016,train
ewpq,34.6721,-120.492,14/12/2015,test
ewso,48.89775,-103.502,15/08/2017,test
ewss,35.742,-79.22020684,07/12/2015,train
ewsw,35.61,-78.99923535,15/06/2021,train
ewtr,35.70672061,-79.16223659,05/10/2016,train
ewue,38.0475265,-99.82633869,11/09/2017,train
ewug,37.4583,-120.967,10/08/2021,train
ewuw,35.4417,-119.549,29/06/2017,test
ewuy,45.278333,-82.451667,03/04/2018,train
ewwk,35.67901473,-79.21369727,11/04/2018,train
ewwy,37.4555,-120.722,14/04/2015,train
ewxa,35.68979368,-79.19367655,04/09/2019,train
ewxb,36.43,-79.0748869,28/08/2019,test
ewxj,36.58238,-104.58235,04/05/2016,train
ewxy,44,-82.35,10/08/2017,train
ewzv,35.90909029,-79.15060952,12/07/2021,train
ewzz,36.06,-78.76,20/04/2021,train
exaq,37.9674,-121.464,29/11/2018,train
exbo,35.87269188,-78.85929502,02/07/2019,train
exbq,35.87685347,-78.89260231,08/11/2021,train
excp,41.300686,-80.75819,17/09/2019,test
exdc,38.1602,-121.206,08/01/2019,train
exgv,35.68836,-78.69300713,22/06/2016,train
exhc,37.6106,-121.229,10/01/2017,train
exhj,41.55443,-75.70577,26/07/2021,train
exhk,40.962214,-81.113885,22/07/2015,test
exim,35.72,-78.71935469,28/06/2017,train
exin,38.0739,-121.212,18/09/2018,train
exiz,34.9414,-120.573,15/12/2021,test
exjd,34.9552,-120.487,27/02/2014,test
exkj,36.03,-78.69748125,26/05/2021,train
exkq,35.86222578,-78.77552967,10/06/2014,train
exkr,36.06,-78.76,18/11/2021,train
exks,35.794,-79.01111718,22/09/2014,train
exly,40.4189,-122.214,20/11/2013,train
exmx,42.83113,-85.77959,21/06/2017,train
exoa,47.68783,-100.6983,17/08/2017,train
exoo,35.63856041,-79.28883679,06/05/2015,train
expe,35.64029036,-79.28562359,02/12/2021,train
expt,35.64607,-79.02334585,22/06/2016,train
exqy,36.33,-79.07365106,06/09/2018,test
exrz,38.38605369,-94.70840493,06/07/2021,test
exsa,39.24652,-79.940136,25/07/2017,test
exsq,41.292492,-80.45833,18/07/2019,test
extd,35.66365806,-79.24222063,06/12/2018,train
exwd,35.71566315,-79.1456268,25/05/2016,train
exxr,39.79722,-76.04278,25/08/2021,train
exxs,35.01973,-111.4032,13/09/2017,train
exyr,36.21,-76.73,16/07/2019,test
exzm,34.16,-79.12135476,28/08/2019,test
exzq,38.1156,-121.494,06/01/2016,train
eyak,35.48,-79.05832655,09/06/2021,train
eyan,35.70594879,-79.16367017,22/06/2016,train
eybt,38.5901,-121.731,07/02/2015,train
eycz,35.65420984,-79.25976966,22/09/2014,train
eyeu,35.79,-79.03380734,13/08/2020,train
eyga,37.3204,-120.983,12/06/2018,train
eyim,35.64811508,-79.27109002,20/07/2017,train
eykf,37.2764,-120.954,10/01/2017,train
eylv,35.71084589,-79.15457434,25/05/2016,train
eyly,39.7533,-121.971,21/01/2015,test
eymt,38.9353,-121.408,18/12/2018,train
eyof,35.7237274,-79.13064833,19/06/2013,train
eypv,38.66955668,-95.61899181,17/09/2018,test
eyqq,43.21885,-85.46762,20/06/2017,train
eysk,35.70115815,-79.17256828,15/05/2013,train
eyth,38.04947082,-99.82700111,11/09/2017,train
eytx,34.21,-78.92317542,07/08/2018,test
eyue,35.86585941,-78.80461141,12/10/2015,train
eyup,38.1156,-121.494,18/02/2016,train
eyut,35.04,-79.11982231,14/12/2021,test
eyuy,42.024803,-78.964352,11/07/2015,train
eyxf,37.66,-120.875,08/07/2014,train
eyyd,35.90179197,-79.09219748,21/02/2018,train
eyzg,39.05775069,-95.73073059,30/09/2019,test
